"MAIN STORE LINK","DESIGNER NAME","CATEGORY","WEBSITE","INSTAGRAM URL","IMAGE 1","IMAGE 2","IMAGE 3","IMAGE 4","IMAGE 5","IMAGE 6","IMAGE 7","IMAGE 8","IMAGE 9","IMAGE 10","IMAGE 11","IMAGE 12","IMAGE 13","IMAGE 14"
"https://www.perniaspopupshop.com/designers/debashri-samanta","Debashri Samanta",,"https://www.facebook.com/labeldebashrisamanta/",,"https://img.perniaspopupshop.com/catalog/product/d/e/debsc160916015-b_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/e/debsc160916014-b_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/e/debsc160916007-b_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/e/debsc160916022-b_2.jpg?impolicy=listingimagedesktop",,,,,,,,,,
"https://www.perniaspopupshop.com/designers/door-of-maai","DOOR OF MAAI",,,,"https://img.perniaspopupshop.com/catalog/product/d/r/DRMI102010_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/r/DRMI102009_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/r/DRMI102008_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/r/DRMI102005_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/r/DRMI102002_1.jpg?impolicy=listingimagedesktop",,,,,,,,,
"https://www.perniaspopupshop.com/designers/dhwaja","Dhwaja","Women","https://www.dhwaja.in/","https://www.instagram.com/dhwajacouture/","https://img.perniaspopupshop.com/catalog/product/d/h/DHWC062310_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/h/DHWC062311_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/h/DHWC062312_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/h/DHWC062313_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/h/DHWC062318_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/h/DHWC062317_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/h/DHWC062316_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/h/DHWC062308_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/h/DHWC062301_1.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/digna","Digna",,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/diai-designs","Diai Designs","Women","https://diaidesigns.com/","https://www.facebook.com/diaidesigns/","https://img.perniaspopupshop.com/catalog/product/d/i/DIAI061917_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIAI061916_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIAI061915_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIAI061912_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIAI061910_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIAI061907_1.jpg?impolicy=listingimagedesktop",,,,,,,,
"https://www.perniaspopupshop.com/designers/diyarajvvir-men","DiyaRajvvir Men","Men","https://diyarajvvir.in/","https://www.instagram.com/diyarajvvir/","https://img.perniaspopupshop.com/catalog/product/d/v/DVVCM092349_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/v/DVVCM092340_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/v/DVVCM092345_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/v/DVVCM092344_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/v/DVVCM092339_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/v/DVVCM092341_1.jpg?impolicy=listingimagedesktop",,,,,,,,
"https://www.perniaspopupshop.com/designers/diane-singh","Diane Singh","Women","https://dianesingh.com/","https://www.instagram.com/dianesinghjewellery/",,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/devanshi-didwania","Devanshi Didwania","Men",,,"https://img.perniaspopupshop.com/catalog/product/d/d/DDAC091904_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/d/DDAC091905_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/d/DDAC091903_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/d/DDAC091902_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/d/DDAC081904_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/d/DDAC081909_1.jpg?impolicy=listingimagedesktop",,,,,,,,
"https://www.perniaspopupshop.com/designers/doodlage-men","Doodlage Men","Men","https://doodlage.in/","https://www.instagram.com/doodlageofficial/?hl=en","https://img.perniaspopupshop.com/catalog/product/c/u/custom_resized_4c4c2090-ffad-4e7d-87ab-e4fe3a0cb680.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/l/DLMC092211_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/l/DLMC092210_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/l/DLMC092212_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/l/DLMC092213_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/l/DLMC092204_1.jpg?impolicy=listingimagedesktop",,,,,,,,
"https://www.perniaspopupshop.com/designers/dvaa","DVAA","Women","https://www.dvaaclothing.com/","https://www.instagram.com/dvaa_talesuntold/","https://img.perniaspopupshop.com/catalog/product/d/v/DVAC022048_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/v/DVAC022041_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/v/DVAC022040_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/v/DVAC022038_1.jpg?impolicy=listingimagedesktop",,,,,,,,,,
"https://www.perniaspopupshop.com/designers/divya-anand","Divya Anand","Women",,,"https://img.perniaspopupshop.com/catalog/product/d/i/DIAC032024_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIAC032023_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIAC032021_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIAC032019_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIAC032010_1.jpg?impolicy=listingimagedesktop",,,,,,,,,
"https://www.perniaspopupshop.com/designers/deepa-by-deepa-gurnani-x-confluence","Deepa by Deepa Gurnani X Confluence","Women","https://www.deepagurnani.com/","https://www.instagram.com/deepagurnani/",,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/dharai","Dharai","Women","https://dharai.com/","https://instagram.com/dharai.co?igshid=18lxhwvaddqlg","https://img.perniaspopupshop.com/catalog/product/d/h/DHAC112224_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/h/DHAC112223_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/h/DHAC112222_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/h/DHAC112221_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/h/DHAC112219_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/h/DHAC112218_1.jpg?impolicy=listingimagedesktop",,,,,,,,
"https://www.perniaspopupshop.com/designers/drishti-zahabia-men","Drishti & Zahabia Men","Men","https://www.drishtiandzahabia.com/","https://instagram.com/drishtizahabia?igshid=YmMyMTA2M2Y=","https://img.perniaspopupshop.com/catalog/product/d/r/DRZM082311_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/r/DRZM082310_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/r/DRZM082309_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/r/DRZM082308_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/r/DRZM082307_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/r/DRZM082306_1.jpg?impolicy=listingimagedesktop",,,,,,,,
"https://www.perniaspopupshop.com/designers/devnaagri-men","Devnaagri Men","Men","https://www.devnaagri.com/","https://www.instagram.com/devnaagri/","https://img.perniaspopupshop.com/catalog/product/d/e/DEVN092318_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/e/DEVN092309_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/e/DEVN092307_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/e/DEVN092316_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/e/DEVN092317_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/e/DEVN092315_1.jpg?impolicy=listingimagedesktop",,,,,,,,
"https://www.perniaspopupshop.com/designers/diksha-tandon","Diksha Tandon","Women","https://www.dikshatandon.com/","https://www.instagram.com/dikshatandonofficial/","https://img.perniaspopupshop.com/catalog/product/d/k/DKTC022302_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/k/DKTC022303_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/k/DKTC022306_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/k/DKTC022309_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/k/DKTC022310_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/k/dktc022314_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/k/DKTC022316_1.jpg?impolicy=listingimagedesktop",,,,,,,
"https://www.perniaspopupshop.com/designers/dhara-shah-studio","Dhara Shah Studio","Women","https://dharashahstudio.com/","https://www.instagram.com/dharashahstudio/","https://img.perniaspopupshop.com/catalog/product/d/s/DSSC062323_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/s/DSSC062321_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/s/DSSC062319_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/s/DSSC062322_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/s/DSSC062318_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/s/DSSC062316_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/s/DSSC032218_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/s/DSSC032217_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/s/DSSC032216_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/s/DSSC032215_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/s/DSSC032214_1.jpg?impolicy=listingimagedesktop",,,
"https://www.perniaspopupshop.com/designers/diya-aswani-x-babita-m","Diya Aswani x Babita Malkani","Women","https://babitam.com/","https://www.instagram.com/p/CzgaY4DoAnp/","https://img.perniaspopupshop.com/catalog/product/b/t/BTMC022116_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/b/t/BTMC022115_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/2/0/2021-03-08.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/b/t/BTMC022112_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/b/t/BTMC022111_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/b/t/BTMC022109_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/b/t/BTMC022108_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/b/t/BTMC022107_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/b/t/BTMC022105_1.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/dhatu-design-studio","Dhatu Design Studio","Men","https://www.dhatudesignstudio.com/","https://www.facebook.com/dhatudesignstudio/","https://img.perniaspopupshop.com/catalog/product/d/h/DHAT102115_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/h/DHAT102114_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/h/DHAT102113_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/h/DHAT102111_1.jpg?impolicy=listingimagedesktop",,,,,,,,,,
"https://www.perniaspopupshop.com/designers/dev-r-nil-men","Dev R Nil Men","Men","https://www.devnil.com/home","https://www.instagram.com/devrnil","https://img.perniaspopupshop.com/catalog/product/d/e/DEVM072216_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/e/DEVM072217_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/e/DEVM072223_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/e/DEVM072224_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/e/DEVM072214_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/e/DEVM072222_1.jpg?impolicy=listingimagedesktop",,,,,,,,
"https://www.perniaspopupshop.com/designers/dummy-designer","Dummy Designer",,,,"https://img.perniaspopupshop.com/catalog/product/s/e/setting-4-04_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/e/setting-4-03_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/e/setting-4-01_1_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/e/setting-3-04_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/e/setting-3-03_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/e/setting-3-01_1_4_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/e/setting-2-04_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/e/setting-2-02_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/e/setting-2-01_1.jpg?impolicy=listingimagedesktop",,,,,
"https://www.perniaspopupshop.com/designers/design-o-stitch","Design O Stitch","Women","https://www.facebook.com/designostitch/","https://www.instagram.com/designostitch/?hl=en","https://img.perniaspopupshop.com/catalog/product/d/o/DOST062102_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DOST062103_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DOST062107_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DOST062101_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DOST102242_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DOST102241_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DOST102240_1.jpg?impolicy=listingimagedesktop",,,,,,,
"https://www.perniaspopupshop.com/designers/dipika-kakati","Dipika Kakati",,,,"https://img.perniaspopupshop.com/catalog/product/d/p/DPKC072133_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/p/DPKC072132_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/p/DPKC072131_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/p/DPKC072129_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/p/DPKC072128_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/p/DPKC072120_1.jpg?impolicy=listingimagedesktop",,,,,,,,
"https://www.perniaspopupshop.com/designers/dipti-chhabra","Dipti Chhabra","Women",,"https://www.instagram.com/diptichhabraofficial/?hl=en","https://img.perniaspopupshop.com/catalog/product/d/i/DIPT122152_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIPT122151_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIPT122150_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIPT122149_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIPT122147_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIPT122146_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIPT122143_1.jpg?impolicy=listingimagedesktop",,,,,,,
"https://www.perniaspopupshop.com/designers/dune-homes","Dune Homes",,,,"https://img.perniaspopupshop.com/catalog/product/d/u/DUNE0822300_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/u/dune072299_1_.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/u/DUNE0822228_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/u/DUNE0622310_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/u/dune06222058.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/u/DUNE0622234_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/u/dune04221245_7.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/u/dune02222526_1_.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/u/DUNE0821103_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/u/DUNE1021657_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/u/dune0622859.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/u/dune072201.jpg?impolicy=listingimagedesktop",,
"https://www.perniaspopupshop.com/designers/duara-men","DUARA Men","Men","https://shopduara.com/","https://instagram.com/uamumbai","https://img.perniaspopupshop.com/catalog/product/u/a/UAMM102211_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/u/a/UAMM102210_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/u/a/UAMM102203_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/u/a/UAMM102202_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/u/a/UAMM102201_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/u/a/UAMU082289_1.jpg?impolicy=listingimagedesktop",,,,,,,,
"https://www.perniaspopupshop.com/designers/dash-and-dot-men","Dash and Dot Men","Men","https://dashanddot.com/",,"https://img.perniaspopupshop.com/catalog/product/d/a/DADM082308_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DADM082317_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DADM112204_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DADM112205_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DADM012393_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DADM012363_1.jpg?impolicy=listingimagedesktop",,,,,,,,
"https://www.perniaspopupshop.com/designers/daisy-days","Daisy Days","Women","https://www.daisydaydesigns.com/","https://www.instagram.com/daisydaydesigns/","https://img.perniaspopupshop.com/catalog/product/d/a/DADC042314_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DADC042313_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DADC042312_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DADC042311_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DADC042310_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DADC042308_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DADC042307_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DADC042306_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DADC042305_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DADC042304_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DADC042303_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DADC042302_1.jpg?impolicy=listingimagedesktop",,
"https://www.perniaspopupshop.com/designers/darshika","Darshika","Men","https://darshikamenswear.com/","https://www.instagram.com/darshikamenswear/?hl=en","https://img.perniaspopupshop.com/catalog/product/d/a/dars102326_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DARS102325_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DARS102324_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DARS102323_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DARS102322_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DARS102321_1.jpg?impolicy=listingimagedesktop",,,,,,,,
"https://www.perniaspopupshop.com/designers/design-o-stitch-men","Design O Stitch Men","Men","https://www.facebook.com/designostitch/",,"https://img.perniaspopupshop.com/catalog/product/d/o/DOSTM0722367_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DOSTM0722289_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DOSTM0722212_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DOSTM042213_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DOSTM092209_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DOSTM072246_1.jpg?impolicy=listingimagedesktop",,,,,,,,
"https://www.perniaspopupshop.com/designers/dolly-nagpal","Dolly Nagpal","Women","https://dolly-nagpal.business.site/",,"https://img.perniaspopupshop.com/catalog/product/d/o/DONA032206_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DONA032210_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DONA032201_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DONA032208_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DONA032207_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DONA032212_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DONA032214_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DONA032215_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DONA062308_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DONA062311_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DONA062309_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/o/DONA122201_1.jpg?impolicy=listingimagedesktop",,
"https://www.perniaspopupshop.com/designers/divya-jain","Divya Jain","Women","https://www.divyajainstudio.com/","https://www.instagram.com/divyajain_studio/?hl=en","https://img.perniaspopupshop.com/catalog/product/d/i/DIJA112232_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIJA112230_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIJA112227_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIJA112221_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIJA112214_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIJA112213_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIJA112216_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIJA112224_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIJA112210_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIJA112215_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIJA112206_1.jpg?impolicy=listingimagedesktop",,,
"https://www.perniaspopupshop.com/designers/dachi-earth","Dachi Earth","Women","https://dachiearth.com/",,"https://img.perniaspopupshop.com/catalog/product/d/a/DACE042208_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DACE042207_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DACE042206_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DACE042205_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DACE042203_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DACE042202_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/a/DACE042201_1.jpg?impolicy=listingimagedesktop",,,,,,,
"https://www.perniaspopupshop.com/designers/diermeiss-by-the-dragon-lady","DIERMEISS BY THE DRAGON LADY","Men","https://www.diermeissbythedragonlady.com/","https://www.instagram.com/diermeiss_by_the_dragon_lady/","https://img.perniaspopupshop.com/catalog/product/d/i/DIER032202_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIER032201_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIER032203_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIER032208_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIER032205_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/d/i/DIER032204_1.jpg?impolicy=listingimagedesktop",,,,,,,,
