"MAIN STORE LINK","DESIGNER NAME","PRICE RANGE","CATEGORY","WEBSITE","INSTAGRAM URL","STORE 1","IMAGE 1","IMAGE 2","IMAGE 3","IMAGE 4","IMAGE 5","IMAGE 6","IMAGE 7","IMAGE 8","IMAGE 9","IMAGE 10","IMAGE 11","IMAGE 12"
"https://aashniandco.com/designers/5-elements-by-radhika-gupta.html","5 Elements by Radhika Gupta","1900-8200","Women","https://5-elements.co.in/","https://www.instagram.com/5_elementsbyradhikagupta/?hl=en","B 44, Sector 60, Noida U.P India, Zip Code - 201301","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_rose_gold_thread_embroidered_juttis_by_5_elements_by_radhika_gupta-elejun23kd10__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_beige_thread_embroidered_juttis_by_5_elements_by_radhika_gupta-elejun23kd12__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_yellow_thread_embroidered_juttis_by_5_elements_by_radhika_gupta-elejun23kd13__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_pink_thread_embroidered_juttis_by_5_elements_by_radhika_gupta-elejun23kd11__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/p/i/pink_ghungroo_embellished_juttis_1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_red_ghungroo_embellished_juttis_by_5_elements_by_radhika_gupta-elejun2305_1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_baby_pink_ghungroo_embellished_juttis_by_5_elements_by_radhika_gupta-elejun23kd07__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/p/o/polish_silver_ghungroo_embellished_juttis.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_white_ghungroo_embellished_juttis_by_5_elements_by_radhika_gupta-elejun23kd09__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_yellow_ghungroo_embellished_juttis_by_5_elements_by_radhika_gupta-elejun2302_1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_maroon_ghungroo_embellished_juttis_by_5_elements_by_radhika_gupta-elejun2306_1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/e/l/elejun23kd04.jpg"
"https://aashniandco.com/designers/7th-avenue-jewellery.html","7th Avenue Jewellery","4599-32836","Women","https://7thavenuejewellery.com/","https://www.instagram.com/7thavenuejewellery/",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_emerald_swarovski_embellished_necklace_set_by_7th_avenue_jewellery__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_emerald_embellished_choker_set_by_7th_avenue_jewellery__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_turquoise_embellished_bracelet_by_7th_avenue_jewellery__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_maroon_pearl_embellished_bracelet_by_7th_avenue_jewellery__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_pearl_embellished_bracelet_by_7th_avenue_jewellery__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_emerald_embellished_bracelet_by_7th_avenue_jewellery__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_emerald_embellished_gold_link_chain_pendant_necklace_by_7th_avenue_jewellery__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_pearl_embellished_layered_necklace_by_7th_avenue_jewellery__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_emerald_green_doublet_embellished_necklace_set_by_7th_avenue_jewellery__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_pearl_studded_choker_set_by_7th_avenue_jewellery__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_turquoise_and_pink_opal_embellished_necklace_set_by_7th_avenue_jewellery__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_victorian_inspired_embellished_pendant_necklace_set_by_7th_avenue_jewellery__1_.jpg"
"https://aashniandco.com/designers/adorn-by-nikita.html","Adorn by Nikita",,,,,,,,,,,,,,,,,
"https://aashniandco.com/designers/amalfiee.html","Amalfiee","2700-91947","Women","https://www.amalfieeceramics.com/","https://www.facebook.com/Amalfieeceramics/",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/m/amesep2212__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/m/amesep2211__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/m/amesep2210__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/m/amesep2209__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/m/amesep2208__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/m/amesep2207__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/m/amesep2206__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/m/amesep2205__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/m/amesep2204__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/m/amesep2203__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/m/amesep2202__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/m/amesep2201__1_.jpg"
"https://aashniandco.com/designers/amaris-by-prerna-rajpal.html","Amaris by Prerna Rajpal","165000-1055000","Women","https://www.amarisjewels.com/","https://www.instagram.com/amarisbyprernarajpal/?img_index=1",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/p/apramr077e_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/p/apramr079e_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/p/apramr061e_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/p/apramr044e_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/p/apramr113e_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/p/apramr112e_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/p/apramr117e_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/p/apramr060e_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/p/apramr059e_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/p/apramr015n_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/p/apramr011n_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/p/apramr012n_a_.jpg"
"https://aashniandco.com/designers/annu-s-creation.html","Annu's Creation","100300-767000","Women","https://www.annuscreation.in/","https://www.instagram.com/annus_creation/?hl=en",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_hot_pink_zardozi_embroidered_lehenga_set_by_annu_s_creation-annjun2313__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_dark_maroon_zardozi_and_resham_embroidered_lehenga_set_by_annu_s_creation-annjun2314__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_ivory_and_red_zardozi_embroidered_lehenga_set_by_annu_s_creation-annjun2316__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_red_zardozi_embroidered_lehenga_set_by_annu_s_creation-annjun2312__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_ivory_zardozi_and_resham_embroidered_lehenga_set_by_annu_s_creation-annjun2315__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_wine_sequin_and_pearl_embroidered_lehenga_set_by_annu_s_creation-annjun2308__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_ivory_pearl_and_sequin_embroidered_lehenga_set_by_annu_s_creation-annjun2309__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_grey_pearl_embroidered_lehenga_set_by_annu_s_creation-annjun2302__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_peachy_beige_cutdana_and_pearl_embroidered_lehenga_set_by_annu_s_creation-annjun2306__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_mint_blue_pearl_and_sequin_embroidered_lehenga_set_by_annu_s_creation-annjun2303__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_rama_blue_sequin_and_cutdana_embroidered_lehenga_set_by_annu_s_creation-annjun2310__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_royal_blue_pearl_and_sequin_embroidery_lehenga_set_by_annu_s_creation-annjun2301__1_.jpg"
"https://aashniandco.com/designers/apala-by-sumit.html","Apala by Sumit","13287-45526","Women","https://www.facebook.com/apalajewelry/","https://www.instagram.com/apalabysumitofficial/?hl=en",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/p/apaju19005_a.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/p/apaju19010_a.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/p/apaju19011_a.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/p/apaju19007_a.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/p/apaju19013_a.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/p/apajul04_a_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/a/p/apajul11_a_.jpg",,,,,
"https://aashniandco.com/designers/artsie-ville.html","Artsie Ville",,,,,,,,,,,,,,,,,
"https://aashniandco.com/designers/atelier-mon.html","Atelier Mon","1650-4150","Women","https://www.ateliermon.com/","https://www.instagram.com/ateliermon/?hl=en",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_aqua_chalcedony_crystal_cluster_necklace_by_atelier_mon-atmjun2315__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_aqua_pearl_and_chalcedony_crystal_ring_by_atelier_mon-atmjun2318__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_turquoise_chalcedony_crystal_drop_earrings_by_atelier_mon-atmjun2304__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_multicolour_natural_crystal_drop_earrings_by_atelier_mon-atmjun2302__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_aqua_turquoise_cz_tassel_earrings_by_atelier_mon-atmjun2303__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_aqua_chalcedony_crystal_layered_necklace_by_atelier_mon-atmjun2314__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_turquoise_cz_crystal_bracelet_by_atelier_mon-atmjun2309__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_turquoise_chalcedony_crystal_cuff_by_atelier_mon-atmjun2312__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_aqua_natural_crystal_cuff_by_atelier_mon-atmjun2313__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_aqua_chalcedony_crystal_cuff_by_atelier_mon-atmjun2311__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_aqua_chalcedony_stone_cuff_by_atelier_mon-atmjun2310__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_aqua_chalcedony_crystal_ring_by_atelier_mon-atmjun2316__1_.jpg"
"https://aashniandco.com/designers/bblingg-by-meghana.html","Bblingg by Meghana","2000-12200","Women",,,,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_emerald_swarovski_pearl_and_crystal_embellished_choker_by_bblingg_by_meghana-bblmay2311__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_white_swarovski_pearl_and_crystal_embellished_choker_by_bblingg_by_meghana-bblmay2310__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_white_swarovski_crystal_embellished_danglers_by_bblingg_by_meghana-bblmay2304__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_emerald_swarovski_crystal_embellished_danglers_by_bblingg_by_meghana-bblmay2302__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_multicolour_swarovski_embellished_danglers_by_bblingg_by_meghana-bblmay2303__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_multicolour_swarovski_crystal_studded_large_half_hoops_by_bblingg_by_meghana-bblmay2330__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_multicolour_swarovski_crystal_embellished_bracelet_by_bblingg_by_meghana-bblmay2305__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_emerald_swarovski_crystal_embellished_cuff_bracelet_by_bblingg_by_meghana-bblmay2316__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_white_swarovski_crystal_embellished_cuff_bracelet_by_bblingg_by_meghana-bblmay2317__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_white_baguette_crystal_embellished_bracelet_by_bblingg_by_meghana-bblmay2309__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_emerald_baguette_crystal_embellished_bracelet_by_bblingg_by_meghana-bblmay2308__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_emerald_swarovski_and_baguette_crystal_embellished_studs_by_bblingg_by_meghana-bblmay2312__1_.jpg"
"https://aashniandco.com/designers/bindani.html","Bindani","49000-350000","Women","https://www.bindani.in/","https://www.instagram.com/bindaniofficial/?igshid=YmMyMTA2M2Y%3D",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_scarlet_red_hand_embroidered_lehenga_set_by_bindani-binaug23d204__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_red_hand_embroidered_lehenga_set_by_bindani-binaug23d205__3_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_red_hand_embroidery_lehenga_set_by_bindani-binaug23d208__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_rust_rose_hand_embroidered_lehenga_set_by_bindani-binaug23d202__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_lilac_hand_embroidered_lehenga_set_by_bindani-binaug23d203__2_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_ivory_hand_embroidered_lehenga_set_by_bindani-binaug23d207__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_green_hand_embroidered_lehenga_set_by_bindani-binaug23d201__2_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_aqua_green_hand_embroidered_lehenga_set_by_bindani-binaug23d206__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_cream_blush_hand_embroidered_lehenga_set_by_bindani-binaug23d213__3_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_slate_grey_hand_embroidered_lehenga_set_by_bindani-binaug23d212__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_shadow_grey_hand_embroidered_gown_by_bindani-binaug23d209__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_dusty_coral_hand_embroidered_gown_by_bindani-binaug23d211__3_.jpg"
"https://aashniandco.com/designers/chhavi-s-jewel.html","Chhavi's Jewel","1500-14700","Women","https://chhavisjewel.com/","https://www.instagram.com/chhavisjewel/",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_white_kundan_polki_studded_layered_necklace_set_by_chhavi_s_jewel__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_yellow_kundan_polki_embellished_long_necklace_set_by_chhavi_s_jewel__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_white_embellished_long_necklace_set_by_chhavi_s_jewel__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_aqua_kundan_polki_embellished_choker_set_by_chhavi_s_jewel__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_blue_kundan_polki_embellished_choker_set_by_chhavi_s_jewel__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_multicolour_kundan_polki_embellished_choker_set_by_chhavi_s_jewel__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_green_kundan_polki_embellished_necklace_set_by_chhavi_s_jewel__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_yellow_kundan_polki_studded_choker_set_by_chhavi_s_jewel__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_green_kundan_polki_studded_necklace_set_by_chhavi_s_jewel__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_white_kundan_polki_studded_choker_set_by_chhavi_s_jewel__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_pink_kundan_polki_embellished_necklace_set_by_chhavi_s_jewel__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_pink_kundan_polki_embellished_choker_set_by_chhavi_s_jewel__1_.jpg"
"https://aashniandco.com/designers/chini-c.html","Chini C","2390-2990","Women","https://chinicdesigns.com/","http://instagram.com/chinicdesigns_by_chini_chouhan/",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_gold_embellished_heels_by_chini_c__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_brown_embellished_heel_sandals_by_chini_c__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_black_embellished_heel_sandals_by_chini_c__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_beige_embellished_flats_by_chini_c__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_cream_embellished_flats_by_chini_c__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_pink_embellished_flats_by_chini_c__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_brown_embellished_flats_by_chini_c__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_brown_pearl_embellished_flats_by_chini_c__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_orange_floral_embellished_flats_by_chini_c__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_pink_butterfly_embellished_flats_by_chini_c__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_tan_butterfly_embellished_flats_by_chini_c__6_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_butterfly_embellished_flats_by_chini_c__1_.jpg"
"https://aashniandco.com/designers/coral-haze-kids.html","Coral Haze Kids",,,,,,,,,,,,,,,,,
"https://aashniandco.com/designers/crimzon-world.html","Crimzon World","3200-8500","Women","https://crimzonworld.com/","https://instagram.com/crimzonworld",,"https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/s/-/s-926_gld_3.5_01_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/s/-/s-919_sil_3.5_01_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_gold_woven_platform_wedges_by_crimzon_world-cznnov23fes002__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_silver_laser-cut_platform_wedges_by_crimzon_world-cznnov23fes001__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_gold_and_silver_block_heels_by_crimzon_world-cznnov23fes004__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/s/-/s-924_blk_4.0_01_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_black_suede_block_heels_by_crimzon_world-cznnov23fes005__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_silver_pearl_detail_pleated_platform_wedges_by_crimzon_world-cznoct23fes002__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_ivory_pearl_embroidery_kolhapuri_wedge_heels_by_crimzon_world-cznoct23fes004__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_ivory_pearl_embroidery_kolhapuri_heels_by_crimzon_world-cznoct23fes003__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_silver_pearl_and_diamond_studded_block_heels_by_crimzon_world-cznoct23fes001__1_.jpg","https://static.aashniandco.com/pub/media/catalog/product/cache/6d9df047c2ec4b20303e23a40cded5ce/b/u/buy_gold_pearl_studded_tie-up_block_heels_by_crimzon_world-cznoct23fes005__1_.jpg"
